³igured
00/00/0000, 00:00:00, Master Init Complete
06/20/2012, 15:43:51, Note,6
06/20/2012, 15:43:51, Note,4
06/20/2012, 15:43:51, Note,5
06/20/2012, 15:43:51, Note,1
06/20/2012, 15:43:51, Note,2
06/20/2012, 15:43:51, Note,3
06/20/2012, 15:43:51, Note,5
06/20/2012, 15:43:51, Note,4
06/20/2012, 15:43:51, Note,5
06/20/2012, 15:43:51, Note,6
06/20/2012, 15:43:51, Note,7
06/20/2012, 15:43:51, Note,6
06/20/2012, 15:43:51, Note,5
06/20/2012, 15:43:51, Note,2
06/20/2012, 15:43:51, Note,4
06/20/2012, 15:43:51, Note,1
06/20/2012, 15:43:52, Note,1
06/20/2012, 15:43:52, Note,2
06/20/2012, 15:43:52, Note,3
06/20/2012, 15:43:52, Note,2
06/20/2012, 15:43:52, Note,3
06/20/2012, 15:43:52, Note,5
06/20/2012, 15:43:52, Note,6
06/20/2012, 15:43:52, Note,5
06/20/2012, 15:43:52, Note,7
06/20/2012, 15:43:52, Note,6
06/20/2012, 15:43:52, Note,5
06/20/2012, 15:43:52, Note,2
06/20/2012, 15:43:52, Note,5
06/20/2012, 15:43:52, Note,3
06/20/2012, 15:43:52, Note,4
06/20/2012, 15:43:52, Note,6
06/20/2012, 15:43:52, Note,7
06/20/2012, 15:43:53, Note,6
06/20/2012, 15:43:53, Note,2
06/20/2012, 15:43:53, Note,5
06/20/2012, 15:43:53, Note,4
06/20/2012, 15:43:53, Note,3
06/20/2012, 15:43:54, Note,5
06/20/2012, 15:43:54, Note,6
06/20/2012, 15:43:54, Note,7
06/20/2012, 15:43:55, Note,6
06/20/2012, 15:43:55, Note,5
06/20/2012, 15:43:56, Note,6
06/20/2012, 15:43:56, Note,5
06/20/2012, 15:43:57, Note,7
06/20/2012, 15:43:57, Note,6
06/20/2012, 15:43:57, Note,7
06/20/2012, 15:43:58, Note,6
06/20/2012, 15:43:58, Note,5
06/20/2012, 15:43:58, Note,4
06/20/2012, 15:43:58, Note,2
06/20/2012, 15:43:58, Note,1
06/20/2012, 15:43:58, Note,1
06/20/2012, 15:43:58, Switching to instrument 2
06/20/2012, 15:43:58, Note,1
06/20/2012, 15:43:59, Note,1
06/20/2012, 15:43:59, Note,2
06/20/2012, 15:43:59, Note,2
06/20/2012, 15:43:59, Note,3
06/20/2012, 15:43:59, Note,4
06/20/2012, 15:43:59, Note,5
06/20/2012, 15:43:59, Note,6
06/20/2012, 15:43:59, Note,4
06/20/2012, 15:44:00, Note,4
06/20/2012, 15:44:00, Note,2
06/20/2012, 15:44:00, Note,3
06/20/2012, 15:44:00, Note,3
06/20/2012, 15:44:00, Note,3
06/20/2012, 15:44:00, Note,1
06/20/2012, 15:44:00, Note,3
06/20/2012, 15:44:01, Note,3
06/20/2012, 15:44:01, Note,3
06/20/2012, 15:44:01, Note,5
06/20/2012, 15:44:01, Note,3
06/20/2012, 15:44:01, Note,4
06/20/2012, 15:44:01, Note,2
06/20/2012, 15:44:01, Note,2
06/20/2012, 15:44:02, Note,5
06/20/2012, 15:44:02, Note,4
06/20/2012, 15:44:02, Note,6
06/20/2012, 15:44:02, Note,7
06/20/2012, 15:44:02, Note,6
06/20/2012, 15:44:02, Note,6
06/20/2012, 15:44:02, Note,5
06/20/2012, 15:44:02, Note,7
06/20/2012, 15:44:03, Note,4
06/20/2012, 15:44:03, Note,6
06/20/2012, 15:44:03, Note,2
06/20/2012, 15:44:03, Note,5
06/20/2012, 15:44:03, Note,3
06/20/2012, 15:44:03, Note,1
06/20/2012, 15:44:03, Note,2
06/20/2012, 15:44:03, Switching to instrument 3
06/20/2012, 15:44:03, Note,3
06/20/2012, 15:44:03, Note,4
06/20/2012, 15:44:03, Note,1
06/20/2012, 15:44:04, Note,5
06/20/2012, 15:44:04, Note,2
06/20/2012, 15:44:04, Note,6
06/20/2012, 15:44:04, Note,5
06/20/2012, 15:44:04, Note,3
06/20/2012, 15:44:04, Note,4
06/20/2012, 15:44:04, Note,6
06/20/2012, 15:44:04, Note,3
06/20/2012, 15:44:04, Note,2
06/20/2012, 15:44:04, Note,4
06/20/2012, 15:44:05, Note,4
06/20/2012, 15:44:05, Note,5
06/20/2012, 15:44:05, Note,7
06/20/2012, 15:44:05, Note,4
06/20/2012, 15:44:05, Note,7
06/20/2012, 15:44:05, Note,5
06/20/2012, 15:44:06, Note,7
06/20/2012, 15:44:06, Note,4
06/20/2012, 15:44:06, Note,4
06/20/2012, 15:44:07, Note,4
06/20/2012, 15:44:17, Note,7
06/20/2012, 15:44:18, Note,7
06/20/2012, 15:44:18, Note,7
06/20/2012, 15:44:19, Note,7
06/20/2012, 15:44:19, Note,6
06/20/2012, 15:44:19, Note,5
06/20/2012, 15:44:19, Note,4
06/20/2012, 15:44:20, Note,5
06/20/2012, 15:44:20, Note,6
06/20/2012, 15:44:20, Note,6
06/20/2012, 15:44:20, Note,6
06/20/2012, 15:44:20, Note,5
06/20/2012, 15:44:20, Note,4
06/20/2012, 15:44:20, Note,3
06/20/2012, 15:44:21, Note,2
06/20/2012, 15:44:21, Note,1
06/20/2012, 15:44:21, Note,1
06/20/2012, 15:44:21, Note,3
06/20/2012, 15:44:21, Note,3
06/20/2012, 15:44:22, Note,5
06/20/2012, 15:44:22, Note,6
06/20/2012, 15:44:22, Note,5
06/20/2012, 15:44:22, Note,3
06/20/2012, 15:44:22, Note,2
06/20/2012, 15:44:24, Note,4
06/20/2012, 15:44:24, Note,3
06/20/2012, 15:44:25, Switching to instrument 4
06/20/2012, 15:44:25, Note,1
06/20/2012, 15:44:26, Note,2
06/20/2012, 15:44:27, Note,2
06/20/2012, 15:44:27, Note,4
06/20/2012, 15:44:27, Note,3
06/20/2012, 15:44:28, Note,2
06/20/2012, 15:44:28, Note,1
06/20/2012, 15:44:28, Note,2
06/20/2012, 15:44:28, Switching to noises
06/20/2012, 15:44:29, Note,3
06/20/2012, 15:44:29, Note,4
06/20/2012, 15:44:30, Note,5
06/20/2012, 15:44:30, Note,4
06/20/2012, 15:44:30, Note,4
06/20/2012, 15:44:30, Note,3
06/20/2012, 15:44:30, Note,2
06/20/2012, 15:44:30, Note,3
06/20/2012, 15:44:30, Note,1
06/20/2012, 15:44:31, Note,2
06/20/2012, 15:44:31, Switching to instrument 0
06/20/2012, 15:44:31, Note,3
06/20/2012, 15:44:31, Note,1
06/20/2012, 15:44:32, Note,2
06/20/2012, 15:44:32, Note,2
06/20/2012, 15:44:32, Note,1
06/20/2012, 15:44:33, Note,3
06/20/2012, 15:44:33, Note,4
06/20/2012, 15:44:33, Note,7
06/20/2012, 15:44:34, Note,6
06/20/2012, 15:44:34, Note,4
06/20/2012, 15:44:34, Note,3
06/20/2012, 15:44:35, Note,2
06/20/2012, 15:44:35, Note,3
06/20/2012, 15:44:35, Note,4
06/20/2012, 15:44:35, Note,4
06/20/2012, 15:44:36, Note,2
06/20/2012, 15:44:46, Screen Saver
06/20/2012, 15:44:57, Note,5
06/20/2012, 15:45:07, Screen Saver
06/20/2012, 15:45:18, Screen Saver
06/20/2012, 15:45:27, Note,5
06/20/2012, 15:45:38, Screen Saver
06/20/2012, 15:45:49, Screen Saver
06/20/2012, 15:46:00, Screen Saver
06/20/2012, 15:46:11, Screen Saver
06/20/2012, 15:46:22, Screen Saver
06/20/2012, 15:46:33, Screen Saver
06/20/2012, 15:46:43, Note,5
06/20/2012, 15:46:50, Note,5
06/20/2012, 15:46:50, Note,5
06/20/2012, 15:46:51, Note,5
06/20/2012, 15:46:51, Note,5
06/20/2012, 15:47:02, Screen Saver
06/20/2012, 15:47:06, Note,4
06/20/2012, 15:47:06, Note,4
06/20/2012, 15:47:07, Note,4
06/20/2012, 15:47:07, Note,4
06/20/2012, 15:47:07, Note,4
06/20/2012, 15:47:07, Note,4
06/20/2012, 15:47:09, Note,4
06/20/2012, 15:47:09, Note,1
06/20/2012, 15:47:10, Note,2
06/20/2012, 15:47:10, Note,1
06/20/2012, 15:47:10, Note,2
06/20/2012, 15:47:10, Note,2
06/20/2012, 15:47:10, Note,1
06/20/2012, 15:47:10, Note,5
06/20/2012, 15:47:11, Note,1
06/20/2012, 15:47:12, Note,1
06/20/2012, 15:47:12, Note,2
06/20/2012, 15:47:12, Note,2
06/20/2012, 15:47:12, Note,2
06/20/2012, 15:47:13, Note,1
06/20/2012, 15:47:13, Note,1
06/20/2012, 15:47:14, Note,2
06/20/2012, 15:47:14, Note,2
06/20/2012, 15:47:15, Note,2
06/20/2012, 15:47:16, Note,5
06/20/2012, 15:47:16, Note,5
06/20/2012, 15:47:16, Note,2
06/20/2012, 15:47:16, Note,2
06/20/2012, 15:47:17, Note,2
06/20/2012, 15:47:17, Note,2
06/20/2012, 15:47:17, Note,2
06/20/2012, 15:47:17, Note,2
06/20/2012, 15:47:17, Note,2
06/20/2012, 15:47:17, Note,2
06/20/2012, 15:47:17, Note,2
06/20/2012, 15:47:17, Note,2
06/20/2012, 15:47:18, Note,2
06/20/2012, 15:47:24, Note,5
06/20/2012, 15:47:32, Note,5
06/20/2012, 15:47:33, Note,5
06/20/2012, 15:47:43, Screen Saver
06/20/2012, 15:47:43, Note,4
06/20/2012, 15:47:45, Note,5
06/20/2012, 15:47:50, Note,5
06/20/2012, 15:47:55, Note,5
06/20/2012, 15:47:56, Note,5
06/20/2012, 15:47:58, Note,5
06/20/2012, 15:48:01, Note,5
06/20/2012, 15:48:04, Note,5
06/20/2012, 15:48:11, Note,5
06/20/2012, 15:48:21, Screen Saver
06/20/2012, 15:48:32, Screen Saver
06/20/2012, 15:48:43, Note,5
06/20/2012, 15:48:45, Note,5
06/20/2012, 15:48:56, Screen Saver
06/20/2012, 15:49:00, Note,5
06/20/2012, 15:49:08, Note,5
06/20/2012, 15:49:17, Note,2
06/20/2012, 15:49:25, Note,5
06/20/2012, 15:49:29, Note,5
06/20/2012, 15:49:29, Note,4
06/20/2012, 15:49:40, Screen Saver
06/20/2012, 15:49:43, Note,4
06/20/2012, 15:49:50, Note,5
06/20/2012, 15:49:51, Note,5
06/20/2012, 15:50:02, Screen Saver
06/20/2012, 15:50:13, Screen Saver
06/20/2012, 15:50:24, Screen Saver
06/20/2012, 15:50:35, Screen Saver
06/20/2012, 15:50:46, Screen Saver
06/20/2012, 15:50:49, Note,5
06/20/2012, 15:50:50, Note,5
06/20/2012, 15:50:50, Note,5
06/20/2012, 15:50:51, Note,5
06/20/2012, 15:50:53, Note,5
06/20/2012, 15:51:04, Screen Saver
06/20/2012, 15:51:06, Note,5
06/20/2012, 15:51:11, Note,5
06/20/2012, 15:51:21, Screen Saver
06/20/2012, 15:51:29, Note,5
06/20/2012, 15:51:39, Screen Saver
06/20/2012, 15:51:46, Note,5
06/20/2012, 15:51:49, Note,5
06/20/2012, 15:51:59, Screen Saver
06/20/2012, 15:52:02, Note,5
06/20/2012, 15:52:09, Note,5
06/20/2012, 15:52:09, Note,5
06/20/2012, 15:52:09, Note,5
06/20/2012, 15:52:10, Note,5
06/20/2012, 15:52:11, Note,5
06/20/2012, 15:52:12, Note,5
06/20/2012, 15:52:22, Screen Saver
06/20/2012, 15:52:30, Note,5
06/20/2012, 15:52:40, Screen Saver
06/20/2012, 15:52:51, Screen Saver
06/20/2012, 15:53:02, Screen Saver
06/20/2012, 15:53:08, Note,5
06/20/2012, 15:53:17, Note,5
06/20/2012, 15:53:20, Note,4
06/20/2012, 15:53:30, Screen Saver
06/20/2012, 15:53:41, Screen Saver
06/20/2012, 15:53:41, Note,4
06/20/2012, 15:53:42, Note,4
06/20/2012, 15:53:45, Note,5
06/20/2012, 15:53:49, Note,5
06/20/2012, 15:53:57, Note,5
06/20/2012, 15:53:58, Note,5
06/20/2012, 15:54:09, Screen Saver
06/20/2012, 15:54:20, Screen Saver
06/20/2012, 15:54:25, Note,5
06/20/2012, 15:54:28, Note,4
06/20/2012, 15:54:31, Note,5
06/20/2012, 15:54:41, Screen Saver
06/20/2012, 15:54:44, Note,5
06/20/2012, 15:54:45, Note,5
06/20/2012, 15:54:46, Note,5
06/20/2012, 15:54:52, Note,4
06/20/2012, 15:54:52, Note,5
06/20/2012, 15:54:52, Note,5
06/20/2012, 15:54:52, Note,6
06/20/2012, 15:54:52, Note,7
06/20/2012, 15:54:54, Note,7
06/20/2012, 15:54:54, Note,6
06/20/2012, 15:54:54, Note,5
06/20/2012, 15:54:54, Note,4
06/20/2012, 15:54:54, Note,1
06/20/2012, 15:54:54, Note,4
06/20/2012, 15:54:54, Note,2
06/20/2012, 15:54:55, Note,3
06/20/2012, 15:54:55, Note,4
06/20/2012, 15:54:55, Note,7
06/20/2012, 15:54:55, Note,5
06/20/2012, 15:54:55, Note,7
06/20/2012, 15:54:55, Note,4
06/20/2012, 15:54:55, Note,6
06/20/2012, 15:54:55, Note,3
06/20/2012, 15:54:55, Note,5
06/20/2012, 15:54:55, Note,4
06/20/2012, 15:54:56, Note,5
06/20/2012, 15:54:56, Note,5
06/20/2012, 15:54:56, Note,1
06/20/2012, 15:54:56, Note,4
06/20/2012, 15:54:56, Note,4
06/20/2012, 15:54:56, Note,2
06/20/2012, 15:54:57, Note,5
06/20/2012, 15:54:57, Note,2
06/20/2012, 15:54:57, Note,4
06/20/2012, 15:54:57, Note,2
06/20/2012, 15:54:57, Note,4
06/20/2012, 15:54:57, Note,5
06/20/2012, 15:54:58, Note,6
06/20/2012, 15:54:58, Note,7
06/20/2012, 15:54:58, Note,2
06/20/2012, 15:54:58, Note,7
06/20/2012, 15:54:58, Note,7
06/20/2012, 15:54:59, Note,6
06/20/2012, 15:54:59, Note,2
06/20/2012, 15:54:59, Note,7
06/20/2012, 15:55:00, Note,2
06/20/2012, 15:55:00, Note,6
06/20/2012, 15:55:00, Note,5
06/20/2012, 15:55:00, Note,5
06/20/2012, 15:55:00, Note,6
06/20/2012, 15:55:00, Note,7
06/20/2012, 15:55:00, Note,5
06/20/2012, 15:55:00, Note,6
06/20/2012, 15:55:01, Note,2
06/20/2012, 15:55:01, Note,7
06/20/2012, 15:55:01, Note,7
06/20/2012, 15:55:01, Note,6
06/20/2012, 15:55:02, Note,4
06/20/2012, 15:55:02, Note,3
06/20/2012, 15:55:02, Note,4
06/20/2012, 15:55:02, Note,4
06/20/2012, 15:55:02, Note,6
06/20/2012, 15:55:02, Note,4
06/20/2012, 15:55:03, Note,3
06/20/2012, 15:55:03, Note,2
06/20/2012, 15:55:03, Note,1
06/20/2012, 15:55:03, Note,2
06/20/2012, 15:55:04, Note,3
06/20/2012, 15:55:04, Note,6
06/20/2012, 15:55:04, Note,4
06/20/2012, 15:55:04, Note,4
06/20/2012, 15:55:04, Note,3
06/20/2012, 15:55:04, Note,6
06/20/2012, 15:55:05, Note,6
06/20/2012, 15:55:05, Note,3
06/20/2012, 15:55:05, Note,6
06/20/2012, 15:55:05, Note,2
06/20/2012, 15:55:05, Note,2
06/20/2012, 15:55:05, Note,2
06/20/2012, 15:55:05, Note,1
06/20/2012, 15:55:05, Note,1
06/20/2012, 15:55:06, Note,5
06/20/2012, 15:55:06, Note,1
06/20/2012, 15:55:06, Note,7
06/20/2012, 15:55:06, Note,5
06/20/2012, 15:55:07, Note,5
06/20/2012, 15:55:07, Note,1
06/20/2012, 15:55:07, Note,1
06/20/2012, 15:55:07, Note,5
06/20/2012, 15:55:08, Note,3
06/20/2012, 15:55:08, Note,4
06/20/2012, 15:55:08, Note,7
06/20/2012, 15:55:08, Note,5
06/20/2012, 15:55:09, Note,6
06/20/2012, 15:55:09, Note,5
06/20/2012, 15:55:09, Note,4
06/20/2012, 15:55:09, Note,3
06/20/2012, 15:55:09, Note,7
06/20/2012, 15:55:09, Note,6
06/20/2012, 15:55:09, Note,5
06/20/2012, 15:55:10, Note,1
06/20/2012, 15:55:10, Note,4
06/20/2012, 15:55:10, Note,3
06/20/2012, 15:55:10, Note,1
06/20/2012, 15:55:10, Note,4
06/20/2012, 15:55:10, Note,1
06/20/2012, 15:55:11, Note,3
06/20/2012, 15:55:11, Note,6
06/20/2012, 15:55:11, Note,2
06/20/2012, 15:55:11, Note,5
06/20/2012, 15:55:12, Note,3
06/20/2012, 15:55:12, Note,4
06/20/2012, 15:55:12, Note,5
06/20/2012, 15:55:12, Note,3
06/20/2012, 15:55:13, Note,2
06/20/2012, 15:55:13, Note,2
06/20/2012, 15:55:13, Note,7
06/20/2012, 15:55:13, Note,3
06/20/2012, 15:55:13, Note,6
06/20/2012, 15:55:13, Note,5
06/20/2012, 15:55:14, Note,6
06/20/2012, 15:55:14, Note,4
06/20/2012, 15:55:14, Note,7
06/20/2012, 15:55:14, Note,5
06/20/2012, 15:55:14, Note,3
06/20/2012, 15:55:14, Note,5
06/20/2012, 15:55:14, Note,2
06/20/2012, 15:55:14, Note,5
06/20/2012, 15:55:14, Note,2
06/20/2012, 15:55:15, Note,7
06/20/2012, 15:55:15, Note,3
06/20/2012, 15:55:15, Note,3
06/20/2012, 15:55:16, Note,7
06/20/2012, 15:55:16, Note,2
06/20/2012, 15:55:16, Note,1
06/20/2012, 15:55:16, Note,1
06/20/2012, 15:55:16, Note,2
06/20/2012, 15:55:16, Note,7
06/20/2012, 15:55:16, Note,2
06/20/2012, 15:55:16, Note,3
06/20/2012, 15:55:16, Note,6
06/20/2012, 15:55:17, Note,2
06/20/2012, 15:55:17, Note,1
06/20/2012, 15:55:17, Note,5
06/20/2012, 15:55:17, Note,1
06/20/2012, 15:55:17, Note,5
06/20/2012, 15:55:18, Note,1
06/20/2012, 15:55:18, Note,4
06/20/2012, 15:55:18, Note,6
06/20/2012, 15:55:18, Note,7
06/20/2012, 15:55:19, Note,5
06/20/2012, 15:55:19, Note,4
06/20/2012, 15:55:19, Note,7
06/20/2012, 15:55:19, Note,3
06/20/2012, 15:55:19, Note,2
06/20/2012, 15:55:19, Note,6
06/20/2012, 15:55:20, Note,2
06/20/2012, 15:55:20, Note,6
06/20/2012, 15:55:20, Note,7
06/20/2012, 15:55:20, Note,1
06/20/2012, 15:55:21, Note,1
06/20/2012, 15:55:30, Note,5
06/20/2012, 15:55:40, Screen Saver
06/20/2012, 15:55:52, Screen Saver
06/20/2012, 15:56:03, Screen Saver
06/20/2012, 15:56:11, Note,5
06/20/2012, 15:56:12, Note,5
06/20/2012, 15:56:23, Screen Saver
06/20/2012, 15:56:34, Screen Saver
06/20/2012, 15:56:40, Note,5
06/20/2012, 15:56:51, Screen Saver
06/20/2012, 15:57:02, Screen Saver
06/20/2012, 15:57:13, Screen Saver
06/20/2012, 15:57:23, Note,5
06/20/2012, 15:57:30, Note,5
06/20/2012, 15:57:41, Screen Saver
06/20/2012, 15:57:52, Screen Saver
06/20/2012, 15:57:55, Note,5
06/20/2012, 15:58:05, Screen Saver
06/20/2012, 15:58:08, Note,5
06/20/2012, 15:58:18, Screen Saver
06/20/2012, 15:58:22, Note,5
06/20/2012, 15:58:31, Note,5
06/20/2012, 15:58:42, Screen Saver
06/20/2012, 15:58:53, Screen Saver
06/20/2012, 15:58:58, Note,5
06/20/2012, 15:59:09, Screen Saver
06/20/2012, 15:59:20, Screen Saver
06/20/2012, 15:59:31, Screen Saver
06/20/2012, 15:59:42, Screen Saver
06/20/2012, 15:59:47, Note,5
06/20/2012, 15:59:57, Screen Saver
06/20/2012, 16:00:04, Note,7
06/20/2012, 16:00:04, Note,6
06/20/2012, 16:00:05, Note,4
06/20/2012, 16:00:06, Note,2
06/20/2012, 16:00:06, Note,5
06/20/2012, 16:00:06, Note,5
06/20/2012, 16:00:06, Note,1
06/20/2012, 16:00:07, Note,2
06/20/2012, 16:00:08, Note,6
06/20/2012, 16:00:09, Note,4
06/20/2012, 16:00:12, Switching to instrument 1
06/20/2012, 16:00:14, Note,1
06/20/2012, 16:00:15, Note,4
06/20/2012, 16:00:15, Note,5
06/20/2012, 16:00:15, Note,6
06/20/2012, 16:00:15, Note,7
06/20/2012, 16:00:16, Note,7
06/20/2012, 16:00:16, Note,7
06/20/2012, 16:00:16, Note,7
06/20/2012, 16:00:16, Note,6
06/20/2012, 16:00:17, Note,5
06/20/2012, 16:00:17, Note,5
06/20/2012, 16:00:18, Note,2
06/20/2012, 16:00:18, Note,1
06/20/2012, 16:00:19, Switching to instrument 2
06/20/2012, 16:00:20, Note,1
06/20/2012, 16:00:20, Note,2
06/20/2012, 16:00:21, Note,4
06/20/2012, 16:00:21, Note,5
06/20/2012, 16:00:21, Note,6
06/20/2012, 16:00:21, Note,7
06/20/2012, 16:00:22, Note,7
06/20/2012, 16:00:22, Note,6
06/20/2012, 16:00:23, Note,5
06/20/2012, 16:00:23, Note,4
06/20/2012, 16:00:23, Note,3
06/20/2012, 16:00:29, Note,5
06/20/2012, 16:00:40, Screen Saver
06/20/2012, 16:00:49, Switching to instrument 3
06/20/2012, 16:00:49, Note,5
06/20/2012, 16:00:53, Note,1
06/20/2012, 16:00:54, Note,2
06/20/2012, 16:00:54, Note,2
06/20/2012, 16:00:55, Note,3
06/20/2012, 16:00:56, Note,3
06/20/2012, 16:00:56, Note,3
06/20/2012, 16:00:56, Note,4
06/20/2012, 16:00:58, Note,4
06/20/2012, 16:00:59, Note,4
06/20/2012, 16:01:01, Note,5
06/20/2012, 16:01:01, Note,5
06/20/2012, 16:01:01, Note,5
06/20/2012, 16:01:01, Note,6
06/20/2012, 16:01:03, Note,7
06/20/2012, 16:01:03, Note,7
06/20/2012, 16:01:03, Note,7
06/20/2012, 16:01:03, Note,7
06/20/2012, 16:01:05, Note,7
06/20/2012, 16:01:06, Note,6
06/20/2012, 16:01:07, Note,5
06/20/2012, 16:01:07, Note,5
06/20/2012, 16:01:07, Note,5
06/20/2012, 16:01:07, Note,4
06/20/2012, 16:01:08, Note,4
06/20/2012, 16:01:08, Note,3
06/20/2012, 16:01:08, Note,3
06/20/2012, 16:01:09, Note,2
06/20/2012, 16:01:09, Note,2
06/20/2012, 16:01:09, Note,2
06/20/2012, 16:01:09, Note,2
06/20/2012, 16:01:09, Note,1
06/20/2012, 16:01:11, Note,1
06/20/2012, 16:01:11, Note,1
06/20/2012, 16:01:12, Switching to instrument 4
06/20/2012, 16:01:14, Note,1
06/20/2012, 16:01:14, Note,1
06/20/2012, 16:01:15, Note,2
06/20/2012, 16:01:15, Note,2
06/20/2012, 16:01:16, Note,3
06/20/2012, 16:01:16, Note,3
06/20/2012, 16:01:17, Note,4
06/20/2012, 16:01:18, Note,5
06/20/2012, 16:01:19, Note,6
06/20/2012, 16:01:19, Note,7
06/20/2012, 16:01:20, Note,6
06/20/2012, 16:01:20, Note,6
06/20/2012, 16:01:20, Note,7
06/20/2012, 16:01:20, Note,6
06/20/2012, 16:01:21, Note,4
06/20/2012, 16:01:22, Note,2
06/20/2012, 16:01:24, Note,4
06/20/2012, 16:01:25, Note,4
06/20/2012, 16:01:25, Note,3
06/20/2012, 16:01:25, Note,2
06/20/2012, 16:01:26, Note,1
06/20/2012, 16:01:26, Note,1
06/20/2012, 16:01:26, Switching to noises
06/20/2012, 16:01:28, Note,1
06/20/2012, 16:01:28, Note,1
06/20/2012, 16:01:28, Note,2
06/20/2012, 16:01:28, Note,2
06/20/2012, 16:01:31, Note,1
06/20/2012, 16:01:31, Note,5
06/20/2012, 16:01:33, Note,2
06/20/2012, 16:01:34, Note,3
06/20/2012, 16:01:35, Note,4
06/20/2012, 16:01:36, Note,4
06/20/2012, 16:01:36, Note,4
06/20/2012, 16:01:37, Note,4
06/20/2012, 16:01:38, Note,5
06/20/2012, 16:01:39, Note,6
06/20/2012, 16:01:40, Note,7
06/20/2012, 16:01:40, Note,7
06/20/2012, 16:01:41, Note,7
06/20/2012, 16:01:42, Note,7
06/20/2012, 16:01:43, Note,7
06/20/2012, 16:01:43, Note,7
06/20/2012, 16:01:43, Note,7
06/20/2012, 16:01:44, Note,7
06/20/2012, 16:01:46, Note,7
06/20/2012, 16:01:47, Note,6
06/20/2012, 16:01:47, Note,5
06/20/2012, 16:01:48, Note,4
06/20/2012, 16:01:48, Note,4
06/20/2012, 16:01:48, Note,3
06/20/2012, 16:01:49, Note,2
06/20/2012, 16:01:50, Note,1
06/20/2012, 16:01:50, Note,2
06/20/2012, 16:01:51, Note,4
06/20/2012, 16:01:51, Note,5
06/20/2012, 16:01:51, Note,6
06/20/2012, 16:01:52, Note,7
06/20/2012, 16:01:52, Note,7
06/20/2012, 16:01:53, Note,6
06/20/2012, 16:01:53, Note,5
06/20/2012, 16:01:53, Note,4
06/20/2012, 16:01:53, Note,3
06/20/2012, 16:01:54, Note,1
06/20/2012, 16:01:54, Note,2
06/20/2012, 16:01:54, Note,4
06/20/2012, 16:01:54, Note,5
06/20/2012, 16:01:54, Note,6
06/20/2012, 16:01:55, Note,7
06/20/2012, 16:01:55, Note,7
06/20/2012, 16:01:55, Note,6
06/20/2012, 16:01:56, Note,7
06/20/2012, 16:01:56, Note,6
06/20/2012, 16:01:56, Note,4
06/20/2012, 16:01:56, Note,3
06/20/2012, 16:01:57, Note,2
06/20/2012, 16:01:57, Note,1
06/20/2012, 16:02:05, Note,5
06/20/2012, 16:02:11, Note,5
06/20/2012, 16:02:12, Note,5
06/20/2012, 16:02:14, Note,5
06/20/2012, 16:02:25, Screen Saver
06/20/2012, 16:02:35, Note,5
06/20/2012, 16:02:46, Screen Saver
06/20/2012, 16:02:53, Note,5
06/20/2012, 16:03:01, Note,5
06/20/2012, 16:03:12, Screen Saver
06/20/2012, 16:03:18, Note,5
06/20/2012, 16:03:21, Note,4
06/20/2012, 16:03:32, Screen Saver
06/20/2012, 16:03:32, Note,5
06/20/2012, 16:03:43, Screen Saver
06/20/2012, 16:03:50, Note,5
06/20/2012, 16:03:57, Note,5
06/20/2012, 16:04:08, Screen Saver
06/20/2012, 16:04:12, Note,5
06/20/2012, 16:04:22, Screen Saver
06/20/2012, 16:04:22, Note,4
06/20/2012, 16:04:33, Screen Saver
06/20/2012, 16:04:37, Note,5
06/20/2012, 16:04:48, Screen Saver
06/20/2012, 16:04:59, Screen Saver
06/20/2012, 16:05:10, Screen Saver
06/20/2012, 16:05:21, Screen Saver
06/20/2012, 16:05:25, Note,5
06/20/2012, 16:05:25, Note,5
06/20/2012, 16:05:27, Note,5
06/20/2012, 16:05:33, Note,5
06/20/2012, 16:05:35, Note,5
06/20/2012, 16:05:43, Note,5
06/20/2012, 16:05:53, Screen Saver
06/20/2012, 16:06:02, Note,5
06/20/2012, 16:06:13, Screen Saver
06/20/2012, 16:06:24, Screen Saver
06/20/2012, 16:06:35, Screen Saver
06/20/2012, 16:06:46, Screen Saver
06/20/2012, 16:06:51, Note,5
06/20/2012, 16:06:53, Note,5
06/20/2012, 16:06:54, Note,5
06/20/2012, 16:07:04, Screen Saver
06/20/2012, 16:07:09, Note,4
06/20/2012, 16:07:19, Screen Saver
06/20/2012, 16:07:30, Screen Saver
06/20/2012, 16:07:41, Note,5
06/20/2012, 16:07:51, Screen Saver
06/20/2012, 16:08:02, Screen Saver
06/20/2012, 16:08:13, Screen Saver
06/20/2012, 16:08:24, Screen Saver
06/20/2012, 16:08:29, Note,5
06/20/2012, 16:08:31, Note,5
06/20/2012, 16:08:42, Screen Saver
06/20/2012, 16:08:45, Note,5
06/20/2012, 16:08:56, Screen Saver
06/20/2012, 16:08:56, Note,4
06/20/2012, 16:09:07, Screen Saver
06/20/2012, 16:09:18, Screen Saver
06/20/2012, 16:09:29, Screen Saver
06/20/2012, 16:09:40, Screen Saver
06/20/2012, 16:09:47, Note,4
06/20/2012, 16:09:56, Note,5
06/20/2012, 16:09:56, Note,5
06/20/2012, 16:10:01, Note,5
06/20/2012, 16:10:12, Screen Saver
06/20/2012, 16:10:19, Note,4
06/20/2012, 16:10:30, Screen Saver
06/20/2012, 16:10:32, Note,5
06/20/2012, 16:10:43, Screen Saver
06/20/2012, 16:10:51, Note,5
