iΩπô•ù’…ïG5
00/00/0000, 00:00:00, Master Init Complete
12/11/2012, 16:04:28, Note,4
12/11/2012, 16:04:38, Screen Saver
12/11/2012, 16:04:38, Note,4
12/11/2012, 16:04:46, Note,4
12/11/2012, 16:04:50, Note,4
12/11/2012, 16:04:50, Note,4
12/11/2012, 16:04:52, Note,4
12/11/2012, 16:05:01, Note,4
12/11/2012, 16:05:04, Note,4
12/11/2012, 16:05:04, Note,4
12/11/2012, 16:05:14, Screen Saver
12/11/2012, 16:05:25, Screen Saver
12/11/2012, 16:05:31, Note,4
12/11/2012, 16:05:31, Note,4
12/11/2012, 16:05:38, Note,4
12/11/2012, 16:05:42, Note,4
12/11/2012, 16:05:49, Note,4
12/11/2012, 16:05:56, Note,4
12/11/2012, 16:06:06, Screen Saver
12/11/2012, 16:06:17, Screen Saver
12/11/2012, 16:06:22, Note,4
12/11/2012, 16:06:22, Note,4
12/11/2012, 16:06:32, Note,4
12/11/2012, 16:06:34, Note,4
12/11/2012, 16:06:35, Note,4
12/11/2012, 16:06:45, Screen Saver
12/11/2012, 16:06:47, Note,4
12/11/2012, 16:06:58, Screen Saver
12/11/2012, 16:07:04, Note,4
12/11/2012, 16:07:11, Note,4
12/11/2012, 16:07:12, Note,4
12/11/2012, 16:07:23, Screen Saver
12/11/2012, 16:07:34, Screen Saver
12/11/2012, 16:07:37, Note,4
12/11/2012, 16:07:48, Screen Saver
12/11/2012, 16:07:59, Screen Saver
12/11/2012, 16:08:09, Note,4
12/11/2012, 16:08:20, Screen Saver
12/11/2012, 16:08:31, Screen Saver
12/11/2012, 16:08:42, Screen Saver
12/11/2012, 16:08:53, Screen Saver
12/11/2012, 16:09:04, Screen Saver
12/11/2012, 16:09:15, Screen Saver
12/11/2012, 16:09:21, Note,4
12/11/2012, 16:09:31, Note,4
12/11/2012, 16:09:42, Screen Saver
12/11/2012, 16:09:53, Screen Saver
12/11/2012, 16:10:04, Screen Saver
12/11/2012, 16:10:15, Screen Saver
12/11/2012, 16:10:26, Screen Saver
12/11/2012, 16:10:37, Screen Saver
12/11/2012, 16:10:48, Screen Saver
12/11/2012, 16:10:55, Note,4
12/11/2012, 16:11:05, Screen Saver
12/11/2012, 16:11:16, Screen Saver
12/11/2012, 16:11:18, Note,4
12/11/2012, 16:11:27, Note,4
12/11/2012, 16:11:37, Screen Saver
12/11/2012, 16:11:48, Screen Saver
12/11/2012, 16:11:48, Note,4
12/11/2012, 16:11:50, Note,4
12/11/2012, 16:11:55, Note,4
12/11/2012, 16:12:03, Note,4
12/11/2012, 16:12:13, Screen Saver
12/11/2012, 16:12:17, Note,4
12/11/2012, 16:12:28, Screen Saver
12/11/2012, 16:12:28, Note,4
12/11/2012, 16:12:35, Note,4
12/11/2012, 16:12:45, Screen Saver
12/11/2012, 16:12:56, Screen Saver
12/11/2012, 16:13:07, Screen Saver
12/11/2012, 16:13:19, Screen Saver
12/11/2012, 16:13:30, Screen Saver
12/11/2012, 16:13:39, Note,4
12/11/2012, 16:13:49, Note,4
12/11/2012, 16:13:53, Note,4
12/11/2012, 16:14:04, Screen Saver
12/11/2012, 16:14:07, Note,4
12/11/2012, 16:14:07, Note,4
12/11/2012, 16:14:18, Screen Saver
12/11/2012, 16:14:29, Screen Saver
12/11/2012, 16:14:36, Note,4
12/11/2012, 16:14:36, Note,4
12/11/2012, 16:14:46, Note,4
12/11/2012, 16:14:57, Screen Saver
12/11/2012, 16:14:57, Note,4
12/11/2012, 16:15:01, Note,4
12/11/2012, 16:15:06, Note,4
12/11/2012, 16:15:09, Note,4
12/11/2012, 16:15:20, Screen Saver
12/11/2012, 16:15:27, Note,4
12/11/2012, 16:15:38, Screen Saver
12/11/2012, 16:15:44, Note,4
12/11/2012, 16:15:55, Screen Saver
12/11/2012, 16:16:06, Screen Saver
12/11/2012, 16:16:17, Screen Saver
12/11/2012, 16:16:25, Note,4
12/11/2012, 16:16:36, Screen Saver
12/11/2012, 16:16:47, Screen Saver
12/11/2012, 16:16:47, Note,4
12/11/2012, 16:16:53, Note,4
12/11/2012, 16:16:57, Note,4
12/11/2012, 16:17:00, Note,4
12/11/2012, 16:17:11, Screen Saver
12/11/2012, 16:17:22, Screen Saver
12/11/2012, 16:17:30, Note,4
12/11/2012, 16:17:40, Screen Saver
12/11/2012, 16:17:51, Screen Saver
12/11/2012, 16:17:53, Note,4
12/11/2012, 16:18:03, Screen Saver
12/11/2012, 16:18:14, Screen Saver
12/11/2012, 16:18:14, Note,4
12/11/2012, 16:18:26, Screen Saver
12/11/2012, 16:18:37, Screen Saver
12/11/2012, 16:18:48, Screen Saver
12/11/2012, 16:18:59, Screen Saver
12/11/2012, 16:19:10, Screen Saver
12/11/2012, 16:19:21, Screen Saver
12/11/2012, 16:19:32, Screen Saver
12/11/2012, 16:19:43, Screen Saver
12/11/2012, 16:19:54, Screen Saver
12/11/2012, 16:20:06, Screen Saver
12/11/2012, 16:20:17, Screen Saver
12/11/2012, 16:20:17, Note,4
12/11/2012, 16:20:28, Screen Saver
12/11/2012, 16:20:35, Note,4
12/11/2012, 16:20:35, Note,4
12/11/2012, 16:20:39, Note,4
12/11/2012, 16:20:50, Screen Saver
12/11/2012, 16:20:52, Note,4
12/11/2012, 16:20:59, Note,4
12/11/2012, 16:21:08, Note,4
12/11/2012, 16:21:19, Screen Saver
12/11/2012, 16:21:29, Note,4
12/11/2012, 16:21:29, Note,4
12/11/2012, 16:21:40, Screen Saver
12/11/2012, 16:21:40, Note,4
12/11/2012, 16:21:42, Switching to instrument 2
12/11/2012, 16:21:43, Note,1
12/11/2012, 16:21:43, Note,2
12/11/2012, 16:21:44, Note,5
12/11/2012, 16:21:44, Note,5
12/11/2012, 16:21:45, Note,6
12/11/2012, 16:21:45, Note,7
12/11/2012, 16:21:45, Note,8
12/11/2012, 16:21:47, Note,8
12/11/2012, 16:21:47, Note,8
12/11/2012, 16:21:48, Note,8
12/11/2012, 16:21:48, Note,7
12/11/2012, 16:21:48, Note,6
12/11/2012, 16:21:49, Note,5
12/11/2012, 16:21:49, Note,4
12/11/2012, 16:21:49, Note,2
12/11/2012, 16:21:50, Note,1
12/11/2012, 16:21:51, Switching to instrument 3
12/11/2012, 16:21:52, Note,1
12/11/2012, 16:21:52, Note,2
12/11/2012, 16:21:52, Note,4
12/11/2012, 16:21:53, Note,5
12/11/2012, 16:21:53, Note,5
12/11/2012, 16:21:53, Note,4
12/11/2012, 16:21:53, Note,5
12/11/2012, 16:21:53, Note,6
12/11/2012, 16:21:53, Note,5
12/11/2012, 16:21:53, Note,7
12/11/2012, 16:21:53, Note,6
12/11/2012, 16:21:53, Note,8
12/11/2012, 16:21:54, Note,7
12/11/2012, 16:21:54, Note,8
12/11/2012, 16:21:54, Note,8
12/11/2012, 16:21:55, Note,7
12/11/2012, 16:21:55, Note,8
12/11/2012, 16:21:55, Note,6
12/11/2012, 16:21:55, Note,7
12/11/2012, 16:21:55, Note,5
12/11/2012, 16:21:55, Note,4
12/11/2012, 16:21:55, Note,6
12/11/2012, 16:21:56, Note,5
12/11/2012, 16:21:56, Note,4
12/11/2012, 16:21:56, Note,2
12/11/2012, 16:21:57, Switching to instrument 4
12/11/2012, 16:21:57, Note,2
12/11/2012, 16:21:58, Note,1
12/11/2012, 16:21:58, Note,4
12/11/2012, 16:21:58, Note,2
12/11/2012, 16:21:59, Note,5
12/11/2012, 16:21:59, Note,6
12/11/2012, 16:21:59, Note,4
12/11/2012, 16:21:59, Note,7
12/11/2012, 16:21:59, Note,4
12/11/2012, 16:21:59, Note,5
12/11/2012, 16:21:59, Note,8
12/11/2012, 16:21:59, Note,5
12/11/2012, 16:22:00, Note,6
12/11/2012, 16:22:00, Note,7
12/11/2012, 16:22:00, Note,8
12/11/2012, 16:22:01, Note,7
12/11/2012, 16:22:01, Note,8
12/11/2012, 16:22:01, Note,6
12/11/2012, 16:22:01, Note,5
12/11/2012, 16:22:01, Note,6
12/11/2012, 16:22:01, Note,5
12/11/2012, 16:22:01, Note,4
12/11/2012, 16:22:02, Note,4
12/11/2012, 16:22:02, Note,2
12/11/2012, 16:22:02, Note,4
12/11/2012, 16:22:02, Note,5
12/11/2012, 16:22:03, Note,6
12/11/2012, 16:22:03, Note,4
12/11/2012, 16:22:03, Note,5
12/11/2012, 16:22:03, Note,4
12/11/2012, 16:22:03, Note,8
12/11/2012, 16:22:03, Note,6
12/11/2012, 16:22:04, Note,7
12/11/2012, 16:22:05, Note,6
12/11/2012, 16:22:05, Note,5
12/11/2012, 16:22:05, Note,4
12/11/2012, 16:22:06, Note,2
12/11/2012, 16:22:08, Note,4
12/11/2012, 16:22:08, Note,1
12/11/2012, 16:22:09, Note,1
12/11/2012, 16:22:09, Note,2
12/11/2012, 16:22:09, Note,1
12/11/2012, 16:22:10, Note,1
12/11/2012, 16:22:10, Note,4
12/11/2012, 16:22:10, Note,1
12/11/2012, 16:22:10, Note,2
12/11/2012, 16:22:11, Note,5
12/11/2012, 16:22:11, Note,4
12/11/2012, 16:22:11, Note,4
12/11/2012, 16:22:12, Note,6
12/11/2012, 16:22:13, Note,5
12/11/2012, 16:22:13, Switching to noises
12/11/2012, 16:22:13, Note,5
12/11/2012, 16:22:13, Note,5
12/11/2012, 16:22:13, Note,1
12/11/2012, 16:22:14, Note,1
12/11/2012, 16:22:14, Note,7
12/11/2012, 16:22:14, Note,4
12/11/2012, 16:22:14, Note,5
12/11/2012, 16:22:14, Note,8
12/11/2012, 16:22:14, Note,6
12/11/2012, 16:22:15, Note,7
12/11/2012, 16:22:15, Note,8
12/11/2012, 16:22:15, Note,7
12/11/2012, 16:22:15, Note,8
12/11/2012, 16:22:15, Note,6
12/11/2012, 16:22:16, Note,8
12/11/2012, 16:22:16, Note,5
12/11/2012, 16:22:16, Note,6
12/11/2012, 16:22:16, Note,7
12/11/2012, 16:22:16, Note,6
12/11/2012, 16:22:19, Note,1
12/11/2012, 16:22:21, Note,4
12/11/2012, 16:22:23, Note,4
12/11/2012, 16:22:24, Note,4
12/11/2012, 16:22:35, Screen Saver
12/11/2012, 16:22:46, Screen Saver
12/11/2012, 16:22:50, Note,4
12/11/2012, 16:22:56, Note,4
12/11/2012, 16:23:00, Note,4
12/11/2012, 16:23:00, Note,4
12/11/2012, 16:23:03, Note,4
12/11/2012, 16:23:05, Note,4
12/11/2012, 16:23:09, Note,4
12/11/2012, 16:23:19, Screen Saver
12/11/2012, 16:23:19, Note,4
12/11/2012, 16:23:26, Note,4
12/11/2012, 16:23:36, Screen Saver
12/11/2012, 16:23:47, Screen Saver
12/11/2012, 16:23:58, Screen Saver
12/11/2012, 16:24:01, Note,4
12/11/2012, 16:24:12, Screen Saver
12/11/2012, 16:24:22, Note,8
12/11/2012, 16:24:22, Note,8
12/11/2012, 16:24:23, Note,7
12/11/2012, 16:24:23, Note,6
12/11/2012, 16:24:24, Note,5
12/11/2012, 16:24:25, Note,1
12/11/2012, 16:24:25, Note,2
12/11/2012, 16:24:26, Note,2
12/11/2012, 16:24:26, Note,1
12/11/2012, 16:24:26, Switching to instrument 0
12/11/2012, 16:24:27, Note,1
12/11/2012, 16:24:27, Note,2
12/11/2012, 16:24:28, Note,5
12/11/2012, 16:24:29, Note,6
12/11/2012, 16:24:30, Note,5
12/11/2012, 16:24:31, Note,4
12/11/2012, 16:24:32, Note,2
12/11/2012, 16:24:32, Note,4
12/11/2012, 16:24:32, Note,2
12/11/2012, 16:24:32, Note,4
12/11/2012, 16:24:33, Note,5
12/11/2012, 16:24:33, Note,6
12/11/2012, 16:24:34, Note,7
12/11/2012, 16:24:34, Note,4
12/11/2012, 16:24:34, Note,7
12/11/2012, 16:24:34, Note,5
12/11/2012, 16:24:35, Note,1
12/11/2012, 16:24:35, Note,2
12/11/2012, 16:24:35, Note,5
12/11/2012, 16:24:45, Screen Saver
12/11/2012, 16:24:56, Screen Saver
12/11/2012, 16:25:07, Screen Saver
12/11/2012, 16:25:18, Screen Saver
12/11/2012, 16:25:18, Switching to instrument 1
12/11/2012, 16:25:20, Switching to instrument 2
12/11/2012, 16:25:21, Switching to instrument 3
12/11/2012, 16:25:22, Switching to instrument 4
12/11/2012, 16:25:24, Switching to noises
12/11/2012, 16:25:25, Switching to instrument 0
12/11/2012, 16:25:28, Note,2
12/11/2012, 16:25:28, Note,2
12/11/2012, 16:25:29, Note,2
12/11/2012, 16:25:29, Note,2
12/11/2012, 16:25:29, Note,5
12/11/2012, 16:25:29, Note,5
12/11/2012, 16:25:30, Note,6
12/11/2012, 16:25:30, Note,6
12/11/2012, 16:25:30, Note,4
12/11/2012, 16:25:30, Note,4
12/11/2012, 16:25:30, Note,4
12/11/2012, 16:25:31, Note,5
12/11/2012, 16:25:31, Note,6
12/11/2012, 16:25:31, Note,5
12/11/2012, 16:25:31, Note,4
12/11/2012, 16:25:31, Note,4
12/11/2012, 16:25:31, Note,4
12/11/2012, 16:25:32, Note,2
12/11/2012, 16:25:32, Note,2
12/11/2012, 16:25:32, Note,6
12/11/2012, 16:25:32, Note,2
12/11/2012, 16:25:32, Note,5
12/11/2012, 16:25:32, Note,6
12/11/2012, 16:25:33, Note,2
12/11/2012, 16:25:33, Note,5
12/11/2012, 16:25:33, Note,5
12/11/2012, 16:25:33, Note,7
12/11/2012, 16:25:33, Note,6
12/11/2012, 16:25:34, Note,2
12/11/2012, 16:25:34, Note,2
12/11/2012, 16:25:34, Note,8
12/11/2012, 16:25:34, Note,2
12/11/2012, 16:25:34, Note,8
12/11/2012, 16:25:34, Note,7
12/11/2012, 16:25:35, Note,7
12/11/2012, 16:25:35, Note,8
12/11/2012, 16:25:35, Note,4
12/11/2012, 16:25:35, Note,7
12/11/2012, 16:25:35, Note,6
12/11/2012, 16:25:36, Note,7
12/11/2012, 16:25:36, Note,5
12/11/2012, 16:25:36, Note,4
12/11/2012, 16:25:37, Note,6
12/11/2012, 16:25:38, Note,4
12/11/2012, 16:25:41, Note,4
12/11/2012, 16:25:41, Note,4
12/11/2012, 16:25:51, Screen Saver
12/11/2012, 16:25:55, Note,4
12/11/2012, 16:26:05, Screen Saver
12/11/2012, 16:26:13, Note,4
12/11/2012, 16:26:15, Note,4
12/11/2012, 16:26:16, Note,4
12/11/2012, 16:26:25, Note,8
12/11/2012, 16:26:25, Note,7
12/11/2012, 16:26:25, Note,5
12/11/2012, 16:26:25, Note,7
12/11/2012, 16:26:25, Note,6
12/11/2012, 16:26:25, Note,5
12/11/2012, 16:26:25, Note,4
12/11/2012, 16:26:26, Note,7
12/11/2012, 16:26:26, Note,7
12/11/2012, 16:26:26, Note,4
12/11/2012, 16:26:26, Note,5
12/11/2012, 16:26:26, Note,4
12/11/2012, 16:26:26, Note,6
12/11/2012, 16:26:27, Note,2
12/11/2012, 16:26:27, Note,6
12/11/2012, 16:26:27, Note,5
12/11/2012, 16:26:27, Note,4
12/11/2012, 16:26:27, Note,2
12/11/2012, 16:26:27, Note,7
12/11/2012, 16:26:27, Note,5
12/11/2012, 16:26:27, Note,7
12/11/2012, 16:26:27, Note,4
12/11/2012, 16:26:27, Note,6
12/11/2012, 16:26:27, Note,5
12/11/2012, 16:26:28, Note,7
12/11/2012, 16:26:28, Note,8
12/11/2012, 16:26:28, Note,7
12/11/2012, 16:26:28, Note,4
12/11/2012, 16:26:28, Note,5
12/11/2012, 16:26:28, Note,7
12/11/2012, 16:26:29, Note,6
12/11/2012, 16:26:29, Note,4
12/11/2012, 16:26:29, Note,6
12/11/2012, 16:26:29, Note,7
12/11/2012, 16:26:29, Note,7
12/11/2012, 16:26:29, Note,5
12/11/2012, 16:26:29, Note,6
12/11/2012, 16:26:30, Note,7
12/11/2012, 16:26:30, Note,5
12/11/2012, 16:26:30, Note,5
12/11/2012, 16:26:31, Note,6
12/11/2012, 16:26:31, Note,2
12/11/2012, 16:26:31, Note,6
12/11/2012, 16:26:31, Note,5
12/11/2012, 16:26:31, Note,4
12/11/2012, 16:26:31, Note,1
12/11/2012, 16:26:32, Note,1
12/11/2012, 16:26:32, Switching to instrument 1
12/11/2012, 16:26:32, Note,1
12/11/2012, 16:26:32, Note,1
12/11/2012, 16:26:33, Note,2
12/11/2012, 16:26:33, Note,2
12/11/2012, 16:26:33, Note,5
12/11/2012, 16:26:33, Note,5
12/11/2012, 16:26:33, Note,4
12/11/2012, 16:26:33, Note,6
12/11/2012, 16:26:33, Note,7
12/11/2012, 16:26:34, Note,8
12/11/2012, 16:26:34, Note,8
12/11/2012, 16:26:34, Note,6
12/11/2012, 16:26:34, Note,7
12/11/2012, 16:26:34, Note,6
12/11/2012, 16:26:34, Note,4
12/11/2012, 16:26:34, Note,4
12/11/2012, 16:26:34, Note,5
12/11/2012, 16:26:35, Note,4
12/11/2012, 16:26:35, Note,5
12/11/2012, 16:26:35, Note,6
12/11/2012, 16:26:36, Note,6
12/11/2012, 16:26:36, Note,4
12/11/2012, 16:26:36, Note,6
12/11/2012, 16:26:36, Note,4
12/11/2012, 16:26:36, Note,6
12/11/2012, 16:26:37, Note,5
12/11/2012, 16:26:40, Note,5
12/11/2012, 16:26:40, Note,5
12/11/2012, 16:26:40, Note,6
12/11/2012, 16:26:42, Note,5
12/11/2012, 16:26:42, Note,5
12/11/2012, 16:26:42, Note,6
12/11/2012, 16:26:43, Note,5
12/11/2012, 16:26:43, Note,6
12/11/2012, 16:26:43, Note,5
12/11/2012, 16:26:43, Note,5
12/11/2012, 16:26:44, Note,6
12/11/2012, 16:26:44, Note,5
12/11/2012, 16:26:45, Note,5
12/11/2012, 16:26:45, Note,6
12/11/2012, 16:26:45, Note,2
12/11/2012, 16:26:45, Note,7
12/11/2012, 16:26:45, Note,4
12/11/2012, 16:26:45, Note,6
12/11/2012, 16:26:45, Note,1
12/11/2012, 16:26:45, Note,5
12/11/2012, 16:26:45, Note,4
12/11/2012, 16:26:45, Note,2
12/11/2012, 16:26:46, Note,1
12/11/2012, 16:26:47, Note,4
12/11/2012, 16:26:47, Note,2
12/11/2012, 16:26:48, Note,2
12/11/2012, 16:26:48, Note,2
12/11/2012, 16:26:48, Note,2
12/11/2012, 16:26:48, Note,1
12/11/2012, 16:26:50, Note,4
12/11/2012, 16:26:51, Note,4
12/11/2012, 16:26:51, Note,2
12/11/2012, 16:26:51, Note,4
12/11/2012, 16:26:52, Note,1
12/11/2012, 16:26:53, Note,5
12/11/2012, 16:26:53, Note,6
12/11/2012, 16:26:53, Note,6
12/11/2012, 16:26:53, Note,2
12/11/2012, 16:26:53, Note,6
12/11/2012, 16:26:53, Note,5
12/11/2012, 16:26:53, Note,7
12/11/2012, 16:26:53, Note,8
12/11/2012, 16:26:54, Note,6
12/11/2012, 16:26:54, Note,2
12/11/2012, 16:26:54, Note,5
12/11/2012, 16:26:54, Note,2
12/11/2012, 16:26:54, Note,7
12/11/2012, 16:26:54, Note,7
12/11/2012, 16:26:54, Note,4
12/11/2012, 16:26:55, Note,4
12/11/2012, 16:26:55, Note,7
12/11/2012, 16:26:55, Note,4
12/11/2012, 16:26:55, Note,8
12/11/2012, 16:26:55, Note,7
12/11/2012, 16:26:55, Note,5
12/11/2012, 16:26:55, Note,8
12/11/2012, 16:26:56, Note,4
12/11/2012, 16:27:03, Note,5
12/11/2012, 16:27:03, Note,4
12/11/2012, 16:27:03, Note,6
12/11/2012, 16:27:03, Note,5
12/11/2012, 16:27:04, Note,5
12/11/2012, 16:27:04, Note,7
12/11/2012, 16:27:04, Note,5
12/11/2012, 16:27:04, Note,5
12/11/2012, 16:27:05, Note,7
12/11/2012, 16:27:05, Note,7
12/11/2012, 16:27:05, Note,6
12/11/2012, 16:27:05, Note,5
12/11/2012, 16:27:05, Note,5
12/11/2012, 16:27:06, Note,4
12/11/2012, 16:27:06, Note,5
12/11/2012, 16:27:06, Note,5
12/11/2012, 16:27:06, Note,5
12/11/2012, 16:27:07, Note,5
12/11/2012, 16:27:07, Note,5
12/11/2012, 16:27:07, Note,6
12/11/2012, 16:27:08, Note,5
12/11/2012, 16:27:08, Note,5
12/11/2012, 16:27:08, Note,5
12/11/2012, 16:27:08, Note,6
12/11/2012, 16:27:08, Note,6
12/11/2012, 16:27:08, Note,7
12/11/2012, 16:27:09, Note,7
12/11/2012, 16:27:09, Note,7
12/11/2012, 16:27:11, Note,5
12/11/2012, 16:27:11, Note,5
12/11/2012, 16:27:11, Note,5
12/11/2012, 16:27:11, Note,4
12/11/2012, 16:27:11, Note,5
12/11/2012, 16:27:11, Note,4
12/11/2012, 16:27:12, Note,4
12/11/2012, 16:27:12, Note,4
12/11/2012, 16:27:12, Note,4
12/11/2012, 16:27:12, Note,4
12/11/2012, 16:27:13, Note,4
12/11/2012, 16:27:13, Note,4
12/11/2012, 16:27:14, Note,4
12/11/2012, 16:27:14, Note,4
12/11/2012, 16:27:14, Note,4
12/11/2012, 16:27:16, Note,4
12/11/2012, 16:27:16, Note,4
12/11/2012, 16:27:20, Note,1
12/11/2012, 16:27:20, Note,2
12/11/2012, 16:27:20, Note,1
12/11/2012, 16:27:20, Note,1
12/11/2012, 16:27:22, Note,4
12/11/2012, 16:27:22, Note,4
12/11/2012, 16:27:22, Note,4
12/11/2012, 16:27:23, Note,4
12/11/2012, 16:27:23, Note,8
12/11/2012, 16:27:23, Note,7
12/11/2012, 16:27:24, Note,4
12/11/2012, 16:27:24, Note,5
12/11/2012, 16:27:24, Note,7
12/11/2012, 16:27:24, Note,4
12/11/2012, 16:27:24, Note,5
12/11/2012, 16:27:24, Note,6
12/11/2012, 16:27:25, Note,7
12/11/2012, 16:27:25, Note,6
12/11/2012, 16:27:25, Note,5
12/11/2012, 16:27:25, Note,5
12/11/2012, 16:27:25, Note,8
12/11/2012, 16:27:26, Note,4
12/11/2012, 16:27:26, Note,6
12/11/2012, 16:27:26, Note,6
12/11/2012, 16:27:26, Note,8
12/11/2012, 16:27:26, Note,2
12/11/2012, 16:27:27, Note,6
12/11/2012, 16:27:27, Note,5
12/11/2012, 16:27:27, Note,2
12/11/2012, 16:27:27, Note,6
12/11/2012, 16:27:27, Note,2
12/11/2012, 16:27:28, Note,2
12/11/2012, 16:27:29, Note,6
12/11/2012, 16:27:30, Note,4
12/11/2012, 16:27:30, Note,7
12/11/2012, 16:27:30, Note,5
12/11/2012, 16:27:31, Note,5
12/11/2012, 16:27:31, Note,5
12/11/2012, 16:27:32, Note,6
12/11/2012, 16:27:32, Note,6
12/11/2012, 16:27:34, Note,6
12/11/2012, 16:27:34, Note,7
12/11/2012, 16:27:34, Note,6
12/11/2012, 16:27:34, Note,7
12/11/2012, 16:27:34, Note,6
12/11/2012, 16:27:35, Note,5
12/11/2012, 16:27:35, Note,5
12/11/2012, 16:27:35, Note,7
12/11/2012, 16:27:35, Note,7
12/11/2012, 16:27:36, Note,6
12/11/2012, 16:27:36, Note,5
12/11/2012, 16:27:37, Note,4
12/11/2012, 16:27:37, Note,2
12/11/2012, 16:27:38, Note,1
12/11/2012, 16:27:38, Note,2
12/11/2012, 16:27:39, Note,4
12/11/2012, 16:27:40, Note,5
12/11/2012, 16:27:42, Note,7
12/11/2012, 16:27:42, Note,8
12/11/2012, 16:27:42, Note,8
12/11/2012, 16:27:44, Note,8
12/11/2012, 16:27:45, Note,7
12/11/2012, 16:27:46, Note,6
12/11/2012, 16:27:47, Note,7
12/11/2012, 16:27:47, Note,6
12/11/2012, 16:27:47, Note,5
12/11/2012, 16:27:48, Note,4
12/11/2012, 16:27:48, Note,5
12/11/2012, 16:27:48, Note,4
12/11/2012, 16:27:49, Note,4
12/11/2012, 16:27:49, Note,4
12/11/2012, 16:27:51, Note,2
12/11/2012, 16:27:53, Note,1
12/11/2012, 16:27:53, Note,1
12/11/2012, 16:27:53, Note,4
12/11/2012, 16:27:53, Note,2
12/11/2012, 16:27:54, Note,5
12/11/2012, 16:27:54, Note,5
12/11/2012, 16:27:54, Note,4
12/11/2012, 16:27:54, Note,7
12/11/2012, 16:27:54, Note,5
12/11/2012, 16:27:54, Note,6
12/11/2012, 16:27:54, Note,8
12/11/2012, 16:27:55, Note,7
12/11/2012, 16:27:55, Note,8
12/11/2012, 16:27:56, Note,8
12/11/2012, 16:27:56, Note,6
12/11/2012, 16:27:57, Note,8
12/11/2012, 16:27:57, Note,8
12/11/2012, 16:27:57, Note,5
12/11/2012, 16:27:57, Note,5
12/11/2012, 16:27:58, Note,5
12/11/2012, 16:27:58, Note,7
12/11/2012, 16:27:58, Note,6
12/11/2012, 16:27:59, Note,5
12/11/2012, 16:28:00, Note,4
12/11/2012, 16:28:00, Note,8
12/11/2012, 16:28:00, Note,2
12/11/2012, 16:28:00, Note,1
12/11/2012, 16:28:01, Note,2
12/11/2012, 16:28:01, Note,7
12/11/2012, 16:28:01, Note,1
12/11/2012, 16:28:01, Note,5
12/11/2012, 16:28:01, Note,7
12/11/2012, 16:28:01, Note,2
12/11/2012, 16:28:01, Note,8
12/11/2012, 16:28:02, Note,8
12/11/2012, 16:28:02, Note,7
12/11/2012, 16:28:02, Note,2
12/11/2012, 16:28:02, Note,6
12/11/2012, 16:28:02, Note,5
12/11/2012, 16:28:03, Note,1
12/11/2012, 16:28:03, Note,4
12/11/2012, 16:28:03, Note,5
12/11/2012, 16:28:03, Note,4
12/11/2012, 16:28:03, Note,6
12/11/2012, 16:28:04, Note,7
12/11/2012, 16:28:04, Note,8
12/11/2012, 16:28:04, Note,1
12/11/2012, 16:28:04, Note,1
12/11/2012, 16:28:04, Note,1
12/11/2012, 16:28:04, Note,8
12/11/2012, 16:28:05, Note,4
12/11/2012, 16:28:05, Note,7
12/11/2012, 16:28:05, Note,1
12/11/2012, 16:28:05, Note,6
12/11/2012, 16:28:05, Note,5
12/11/2012, 16:28:05, Note,4
12/11/2012, 16:28:05, Note,2
12/11/2012, 16:28:05, Note,1
12/11/2012, 16:28:05, Note,1
12/11/2012, 16:28:06, Note,4
12/11/2012, 16:28:06, Note,6
12/11/2012, 16:28:06, Note,7
12/11/2012, 16:28:06, Note,8
12/11/2012, 16:28:06, Note,4
12/11/2012, 16:28:07, Note,4
12/11/2012, 16:28:11, Note,2
12/11/2012, 16:28:11, Note,2
12/11/2012, 16:28:12, Note,5
12/11/2012, 16:28:12, Note,1
12/11/2012, 16:28:12, Note,1
12/11/2012, 16:28:12, Note,5
12/11/2012, 16:28:12, Note,2
12/11/2012, 16:28:12, Note,4
12/11/2012, 16:28:12, Note,2
12/11/2012, 16:28:12, Note,1
12/11/2012, 16:28:13, Note,1
12/11/2012, 16:28:13, Note,4
12/11/2012, 16:28:13, Note,2
12/11/2012, 16:28:13, Note,2
12/11/2012, 16:28:13, Note,4
12/11/2012, 16:28:13, Note,2
12/11/2012, 16:28:13, Note,4
12/11/2012, 16:28:13, Note,4
12/11/2012, 16:28:13, Note,4
12/11/2012, 16:28:14, Note,4
12/11/2012, 16:28:14, Note,4
12/11/2012, 16:28:14, Note,4
12/11/2012, 16:28:15, Note,7
12/11/2012, 16:28:15, Note,4
12/11/2012, 16:28:15, Note,6
12/11/2012, 16:28:15, Note,5
12/11/2012, 16:28:15, Note,2
12/11/2012, 16:28:15, Note,2
12/11/2012, 16:28:15, Note,1
12/11/2012, 16:28:16, Note,4
12/11/2012, 16:28:16, Note,1
12/11/2012, 16:28:16, Note,5
12/11/2012, 16:28:16, Note,6
12/11/2012, 16:28:16, Note,4
12/11/2012, 16:28:16, Note,7
12/11/2012, 16:28:17, Note,6
12/11/2012, 16:28:17, Note,7
12/11/2012, 16:28:17, Note,6
12/11/2012, 16:28:18, Note,8
12/11/2012, 16:28:18, Note,7
12/11/2012, 16:28:18, Note,6
12/11/2012, 16:28:18, Note,5
12/11/2012, 16:28:18, Note,4
12/11/2012, 16:28:18, Note,2
12/11/2012, 16:28:18, Note,1
12/11/2012, 16:28:19, Note,2
